coin,hour_ts,ts,mid,mark,oracle,premium,funding,oi,day_vlm
HYPE,1785999600,1786003140.0,55.9895,55.99,56.001,-0.000112498,1.25e-05,21557071.520000033,246783184.93557015
HYPE,1786003200,1786006740.0,56.0955,56.096,56.118,-0.000219181,1.25e-05,21565432.840000022,227992521.54293966
HYPE,1786006800,1786010340.0,55.5675,55.568,55.5855,-0.0003148303,1.25e-05,21569498.979999986,227436666.49310964
HYPE,1786010400,1786013940.0,55.4985,55.498,55.5149,-0.0002864096,1.25e-05,21583094.840000004,223508484.25553012
HYPE,1786014000,1786017540.0,55.3285,55.326,55.3345,-8.31308e-05,1.25e-05,21615392.600000013,214599945.25906023
HYPE,1786017600,1786021140.0,54.9385,54.9408,54.9615,-0.0003147658,1.25e-05,21620844.500000004,220202806.48878992
HYPE,1786021200,1786024740.0,55.0935,55.087,55.1295,-0.0005205924,1.25e-05,21708379.4,227104428.51571047
HYPE,1786024800,1786028340.0,55.842,55.8295,55.862,-0.0003222226,3.9523e-06,21691704.12000005,247568841.15085042
HYPE,1786028400,1786031880.0,55.6445,55.641,55.663,-0.0003233746,-3.1099e-06,21665517.560000017,248118177.46958962
HYPE,1786032000,1786035480.0,56.1435,56.15,56.1772,-0.0005909871,1.25e-05,21685213.500000015,251876874.37093988
HYPE,1786035600,1786039140.0,56.2195,56.225,56.2445,-0.0004355981,3.2464e-06,21624043.26,250078915.0721704
HYPE,1786039200,1786042740.0,56.0345,56.034,56.0445,-0.0001695082,1.25e-05,21667757.520000026,246248493.59790033
HYPE,1786042800,1786046280.0,56.0985,56.099,56.122,-0.0004098215,1.25e-05,21665395.58000004,244607877.07250962
HYPE,1786046400,1786049940.0,55.8545,55.856,55.8835,-0.0005099895,1.25e-05,21644430.060000025,231292340.3667501
HYPE,1786050000,1786053540.0,56.0115,56.022,56.031,-0.000339098,1.25e-05,21651782.460000027,225002149.82658008
HYPE,1786053600,1786057140.0,56.1965,56.198,56.226,-0.0004802049,1.25e-05,21653588.940000016,222311505.70518985
HYPE,1786057200,1786060740.0,56.1545,56.154,56.179,-0.0004272059,1.8635e-06,21604920.260000028,224450463.65929994
HYPE,1786060800,1786064340.0,55.7335,55.737,55.7622,-0.0005057189,1.25e-05,21607374.940000013,225016788.23212972
HYPE,1786064400,1786067880.0,55.7625,55.757,55.7875,-0.0004230338,9.8518e-06,21611574.720000006,222414236.61244026
HYPE,1786068000,1786071540.0,55.6605,55.66,55.687,-0.0004668953,1.25e-05,21623663.64,215685694.3525396
HYPE,1786071600,1786075080.0,55.5745,55.575,55.607,-0.0005143237,8.2311e-06,21624082.920000006,213309918.6749601
HYPE,1786075200,1786078740.0,55.2065,55.207,55.246,-0.0006914528,7.385e-06,21625086.780000005,218905901.2574105
HYPE,1786078800,1786082340.0,55.3835,55.383,55.411,-0.0004241035,-2.7277e-06,21554975.31999999,221860778.3170602
HYPE,1786082400,1786085940.0,55.6065,55.602,55.642,-0.0006290212,-2.6892e-06,21565829.620000035,219858238.03463992
HYPE,1786086000,1786089540.0,55.5695,55.568,55.6,-0.0005395683,1.25e-05,21582428.940000072,212411056.33001977
HYPE,1786089600,1786093140.0,56.2715,56.279,56.3046,-0.0005772175,8.6958e-06,21661302.339999992,217152898.14629015
HYPE,1786093200,1786096740.0,56.5155,56.5081,56.526,-0.0001769097,1.25e-05,21786434.840000015,222384813.09885025
HYPE,1786096800,1786100340.0,56.7775,56.777,56.804,-0.0004225055,8.1798e-06,21741456.86,224999581.06734985
HYPE,1786100400,1786103880.0,56.8205,56.821,56.8425,-0.0003782381,2.2789e-06,21693597.680000026,227669842.43658015
HYPE,1786104000,1786107480.0,56.5075,56.508,56.5345,-0.0003396156,1.25e-05,21687316.860000025,231230495.7013198
HYPE,1786107600,1786111080.0,56.3035,56.304,56.3165,-0.0002024274,1.10073e-05,21835015.340000037,226402776.94098035
HYPE,1786111200,1786114740.0,55.8995,55.899,55.895,4.47267e-05,1.25e-05,21886018.240000017,217844077.39588976
HYPE,1786114800,1786118340.0,55.7385,55.739,55.7402,-2.15284e-05,1.25e-05,21832009.34000004,217361698.31652004
HYPE,1786118400,1786121940.0,55.178,55.174,55.1635,0.0002247863,1.25e-05,21757241.480000056,218657963.72253975
HYPE,1786122000,1786125540.0,54.081,54.077,54.086,-7.21074e-05,1.25e-05,21707667.26000003,262124527.62860972
HYPE,1786125600,1786129140.0,54.0145,54.003,54.025,-0.0001425266,-2.0657e-06,21783888.980000045,280696484.59751
HYPE,1786129200,1786131540.0,54.4655,54.474,54.493,-0.0004954765,1.25e-05,21802681.880000025,287770248.32574856
HYPE,1786132800,1786136340.0,54.3005,54.301,54.344,-0.0007912557,1.3711e-06,21857179.580000017,294123126.6573691
HYPE,1786136400,1786139940.0,54.0225,54.021,54.0391,-0.0002720253,4.6542e-06,21780775.22000002,300666189.9430606
HYPE,1786140000,1786143540.0,54.1745,54.174,54.209,-0.0006272021,2.3814e-06,21794840.56,306178936.2975701
HYPE,1786143600,1786147080.0,54.0595,54.06,54.093,-0.0006082118,-1.64869e-05,21782062.44000001,304457080.6499395
HYPE,1786147200,1786150740.0,54.0215,54.022,54.0435,-0.0003978277,8.1904e-06,21750471.420000006,303713698.57768047
HYPE,1786150800,1786154340.0,54.1595,54.158,54.185,-0.0004613823,1.25e-05,21766906.700000003,303404703.02080935
HYPE,1786154400,1786157940.0,54.1135,54.1076,54.1335,-0.0003602206,9.84e-06,21769793.600000024,302394727.83630884
HYPE,1786158000,1786161540.0,54.3515,54.352,54.376,-0.0003622922,3.666e-06,21799134.100000035,303155654.56918967
HYPE,1786161600,1786165140.0,54.2285,54.23,54.2505,-0.0003963097,1.25e-05,21823440.66000005,296927799.378041
HYPE,1786165200,1786168740.0,54.3905,54.39,54.4306,-0.0005107421,-7.89e-07,21825818.920000024,292745521.7510793
HYPE,1786168800,1786172340.0,54.3355,54.336,54.35,-0.0002575897,1.13264e-05,21832424.400000032,290107897.5670898
HYPE,1786172400,1786175880.0,54.3585,54.359,54.377,-0.0003310223,1.25e-05,21829662.16000003,288915728.59573
HYPE,1786176000,1786179540.0,54.6325,54.637,54.7,-0.0012248629,-1.49524e-05,21882448.619999994,287931583.4043896
HYPE,1786179600,1786183080.0,54.5925,54.603,54.632,-0.0007138673,1.701e-06,21854876.560000006,280475010.6944494
HYPE,1786183200,1786186740.0,54.7975,54.797,54.825,-0.0004705882,1.21636e-05,21867877.30000001,275394571.81065106
HYPE,1786186800,1786190280.0,54.5525,54.551,54.5615,-0.0001557875,1.25e-05,21886213.49999998,267736723.22055006
HYPE,1786190400,1786193880.0,54.5005,54.502,54.5215,-0.0003448181,1.25e-05,21877437.380000018,256953427.75266975
HYPE,1786194000,1786197480.0,54.3365,54.342,54.359,-0.0004047168,1.25e-05,21917496.459999997,243076104.3376398
HYPE,1786197600,1786201140.0,54.6265,54.634,54.6465,-0.000356839,1.25e-05,21934471.31999999,219056572.99568
HYPE,1786201200,1786204680.0,54.7395,54.74,54.7561,-0.0002830735,1.25e-05,21920292.739999995,211247786.30035084
HYPE,1786204800,1786208340.0,54.9695,54.964,54.987,-0.0002837034,1.25e-05,21898711.060000017,190874329.94697037
HYPE,1786208400,1786211940.0,54.9765,54.976,55.016,-0.0007088847,-1.3572e-06,21890339.02,140625029.25400954
HYPE,1786212000,1786215540.0,54.7845,54.781,54.8165,-0.0005655232,-6.1798e-06,21893629.45999999,120167382.5219601
HYPE,1786215600,1786219140.0,54.9665,54.967,54.996,-0.0005273111,-1.1221e-06,21893990.460000027,108337323.76943971
HYPE,1786219200,1786222740.0,55.1185,55.119,55.151,-0.0005675328,7.9756e-06,21875941.98,102462070.13600996
HYPE,1786222800,1786226340.0,55.0775,55.0773,55.102,-0.0004010744,8.2274e-06,21870877.08000001,94421222.22151023
HYPE,1786226400,1786229940.0,55.0105,55.011,55.045,-0.0006176764,6.063e-07,21888936.379999988,89697922.13558978
HYPE,1786230000,1786233480.0,55.0735,55.074,55.106,-0.000580699,-9.777e-07,21881812.620000012,86558448.19929998
HYPE,1786233600,1786237140.0,55.1325,55.131,55.154,-0.0002774051,1.25e-05,21899410.319999997,84558613.23107994
HYPE,1786237200,1786240740.0,55.1145,55.114,55.1435,-0.0005168334,1.00887e-05,21894542.640000004,83340863.5611199
HYPE,1786240800,1786244280.0,54.8425,54.84,54.865,-0.0004009842,-1.0298e-05,21892166.599999998,84245166.47743993
HYPE,1786244400,1786247940.0,54.7275,54.728,54.755,-0.000489453,2.9944e-06,21892492.90000001,83067271.38373986
HYPE,1786248000,1786251540.0,54.7805,54.784,54.8115,-0.0005564526,8.0443e-06,21893186.00000001,83571516.31235003
HYPE,1786251600,1786255140.0,54.6525,54.653,54.6855,-0.0005650492,-7.7011e-06,21895395.520000026,82601576.13729988
HYPE,1786255200,1786258740.0,54.7395,54.74,54.77,-0.0004929706,1.9705e-06,21892953.36000003,82589367.03890996
HYPE,1786258800,1786262280.0,54.7505,54.748,54.7735,-0.0003213233,1.25e-05,21895234.200000018,82088004.42805007
HYPE,1786262400,1786265940.0,54.5885,54.5898,54.63,-0.0007505034,-4.4599e-06,21901745.800000053,75724017.0860398
HYPE,1786266000,1786269540.0,54.5285,54.5359,54.56,-0.0005480205,-6.8348e-06,21920750.100000013,73300250.38380025
HYPE,1786269600,1786273080.0,54.4655,54.469,54.49,-0.0004404478,1.25e-05,21918767.759999994,71988641.09096982
HYPE,1786273200,1786276740.0,54.2245,54.223,54.233,-0.0001475117,1.25e-05,21878614.440000005,75090373.72969984
HYPE,1786276800,1786280340.0,54.1465,54.139,54.1555,-6.09356e-05,1.25e-05,21882083.98,72998142.91634972
HYPE,1786280400,1786283880.0,54.4605,54.461,54.4695,-0.0001450353,1.25e-05,21887347.90000003,73565923.95145977
HYPE,1786284000,1786287540.0,54.6225,54.623,54.6565,-0.0006001116,1.25e-05,21888612.78000001,73955430.1867696
HYPE,1786287600,1786291080.0,54.8715,54.8566,54.888,-0.0002459554,1.25e-05,21868622.579999994,73755173.0880002
HYPE,1786291200,1786294740.0,54.8555,54.856,54.877,-0.0003535179,1.15811e-05,21852984.380000006,72970694.8208502
HYPE,1786294800,1786298280.0,54.6765,54.677,54.7075,-0.0005575104,3.8893e-06,21845342.360000003,67699201.67465
HYPE,1786298400,1786301880.0,54.5625,54.556,54.5767,-0.0001539118,1.15956e-05,21844346.640000004,65614197.34270008
HYPE,1786302000,1786305480.0,54.6955,54.6925,54.7195,-0.000429463,6.8762e-06,21846484.680000015,65049911.14763998
HYPE,1786305600,1786309140.0,54.6805,54.688,54.7165,-0.0006487988,8.3932e-06,21851356.220000006,63161594.818860024
HYPE,1786309200,1786312740.0,54.3235,54.325,54.353,-0.0005298696,9.941e-06,21872807.72000001,65196786.09875996
HYPE,1786312800,1786316340.0,54.0785,54.08,54.1045,-0.0004491308,4.237e-07,21844095.340000007,79023458.95710997
HYPE,1786316400,1786319880.0,53.8155,53.816,53.846,-0.0005571444,-5.0864e-06,21830420.22,83614900.42834006
HYPE,1786320000,1786323480.0,54.0475,54.047,54.0715,-0.0003976217,7.5711e-06,21828645.2,87543962.96555997
HYPE,1786323600,1786327140.0,54.3435,54.343,54.3744,-0.0004983963,1.26e-08,21813156.639999997,88632102.83768
HYPE,1786327200,1786330740.0,54.3305,54.3358,54.3585,-0.0003145782,4.034e-06,21814298.159999996,88283711.92569003
HYPE,1786330800,1786334340.0,54.0325,54.032,54.075,-0.000776699,-2.4567e-06,21807699.080000002,89925229.67665994
HYPE,1786334400,1786337940.0,53.9095,53.911,53.944,-0.0006302833,-1.00272e-05,21821886.90000001,88944180.49255018
HYPE,1786338000,1786341480.0,54.2575,54.232,54.2655,-5.5284e-06,1.25e-05,21819601.359999992,89140144.06011994
HYPE,1786341600,1786345140.0,54.6665,54.657,54.6645,2.74401e-05,-1.736e-07,21781156.539999973,95730297.65340987
HYPE,1786345200,1786348680.0,54.7475,54.747,54.7625,-0.0002647797,1.25e-05,21750682.820000004,101406807.71191
HYPE,1786348800,1786352280.0,54.7045,54.704,54.7295,-0.0004476562,1.1336e-05,21735392.260000017,103679760.92165989
HYPE,1786352400,1786355940.0,54.4965,54.496,54.5254,-0.0005208582,1.9576e-06,21644020.880000006,106987818.37222019
HYPE,1786356000,1786359540.0,54.4615,54.462,54.4885,-0.0004863412,3.8689e-06,21636063.840000022,106982370.02193996
HYPE,1786359600,1786363140.0,54.7245,54.725,54.7375,-0.0001881708,1.25e-05,21632858.12000001,105684075.01931997
HYPE,1786363200,1786366740.0,54.7835,54.795,54.8295,-0.0008097831,7.7832e-06,21616885.080000013,112218880.5494601
HYPE,1786366800,1786370340.0,54.6725,54.668,54.6765,-5.66971e-05,1.16618e-05,21604471.9,116746982.99909993
HYPE,1786370400,1786373940.0,54.2995,54.312,54.324,-0.0004417937,1.25e-05,21596516.26,122282273.00556964
HYPE,1786374000,1786377540.0,54.3055,54.306,54.3105,-8.28569e-05,1.25e-05,21565558.119999997,130866740.11787994
HYPE,1786377600,1786381080.0,54.0935,54.093,54.089,3.69761e-05,1.25e-05,21544116.040000014,133245235.8917501
HYPE,1786381200,1786384680.0,54.9785,54.976,54.981,-3.63762e-05,1.25e-05,21540767.299999997,146764690.49305996
HYPE,1786384800,1786388340.0,54.9255,54.926,54.906,0.0003369395,1.25e-05,21540243.12000003,157120958.68389937
HYPE,1786388400,1786391880.0,55.7595,55.76,55.7452,0.0001829754,1.25e-05,21512063.900000017,169714250.87711072
HYPE,1786392000,1786395540.0,55.4435,55.461,55.4455,-2.70536e-05,1.25e-05,21495428.060000025,178824393.63080993
HYPE,1786395600,1786399140.0,55.2315,55.232,55.2445,-0.0001592919,1.25e-05,21487468.540000007,178607605.42506954
HYPE,1786399200,1786402740.0,55.1675,55.168,55.1607,0.0001142117,1.25e-05,21487010.840000015,164126950.39873004
HYPE,1786402800,1786406340.0,55.0415,55.041,55.0397,0.0,1.25e-05,21480756.02000001,159580441.91095984
HYPE,1786406400,1786409880.0,54.8895,54.89,54.8826,0.0,1.25e-05,21480603.380000025,156175689.3870298
HYPE,1786410000,1786413540.0,55.3865,55.3937,55.3915,-7.76292e-05,1.25e-05,21506600.060000002,166125354.32669023
HYPE,1786413600,1786417140.0,55.2305,55.231,55.225,9.05387e-05,1.25e-05,21495091.200000014,164178250.26618993
HYPE,1786417200,1786420740.0,55.4055,55.406,55.411,-1.44376e-05,1.25e-05,21488299.24000002,162901418.93223026
HYPE,1786420800,1786424340.0,55.5815,55.5781,55.5815,0.0,1.25e-05,21495947.920000073,164100136.1396793
HYPE,1786424400,1786427940.0,55.3345,55.333,55.3285,4.51847e-05,1.25e-05,21489941.460000012,163258255.26132008
HYPE,1786428000,1786431480.0,55.0645,55.064,55.066,-3.632e-06,1.25e-05,21473637.17999999,157394306.85386005
HYPE,1786431600,1786435140.0,55.0255,55.024,55.0235,3.6348e-06,1.25e-05,21494031.980000008,154455150.8150698
HYPE,1786435200,1786438740.0,55.1705,55.17,55.175,-7.24966e-05,1.25e-05,21498128.140000004,152318757.4634803
HYPE,1786438800,1786442340.0,55.2395,55.239,55.239,0.0,1.25e-05,21506813.119999986,149441997.06881
HYPE,1786442400,1786445880.0,55.1465,55.146,55.1485,-2.71993e-05,1.25e-05,21518658.440000013,149983632.80441007
HYPE,1786446000,1786449540.0,55.3085,55.309,55.309,0.0,1.25e-05,21533494.740000036,147529827.7293801
HYPE,1786449600,1786453140.0,54.9835,54.984,54.994,-0.000181838,1.25e-05,21513850.760000005,144160774.34517965
HYPE,1786453200,1786456740.0,54.6345,54.634,54.645,-0.0001829994,1.25e-05,21486853.580000013,142523477.61879015
HYPE,1786456800,1786460340.0,54.286,54.288,54.289,-2.94719e-05,1.25e-05,21499424.94000001,144481951.08988953
HYPE,1786460400,1786463940.0,53.8995,53.894,53.8855,0.0002505312,1.25e-05,21520028.63999999,150178485.64737013
HYPE,1786464000,1786467480.0,53.9265,53.932,53.911,0.0002281538,1.25e-05,21548519.500000037,153350478.10196984
HYPE,1786467600,1786467600.0,53.9105,53.906,53.895,0.000278319,1.25e-05,21548797.36000005,153446282.16504976
HYPE,1786471200,1786474740.0,54.1065,54.107,54.082,0.0004141859,1.25e-05,21559866.98000002,136620395.57815018
HYPE,1786474800,1786478340.0,54.5115,54.5186,54.4995,0.0002110111,1.25e-05,21532196.500000015,131147259.0371399
HYPE,1786478400,1786481940.0,54.6145,54.615,54.6,9.70696e-05,1.25e-05,21486196.659999996,128120120.5999802
HYPE,1786482000,1786485540.0,54.6125,54.612,54.592,0.0002894197,1.25e-05,21487594.34000001,127492372.9385099
HYPE,1786485600,1786489140.0,54.3325,54.333,54.302,0.0005524658,1.25e-05,21477378.20000004,128012520.44038996
HYPE,1786489200,1786492740.0,54.4735,54.474,54.45,0.0004224059,1.25e-05,21473427.000000004,128598211.84656008
HYPE,1786492800,1786496340.0,54.3975,54.395,54.371,0.0004781961,1.25e-05,21506477.620000035,129442958.6331499
HYPE,1786496400,1786499940.0,54.5575,54.553,54.538,0.0003483809,1.25e-05,21512059.48000002,125547521.74703003
HYPE,1786500000,1786501500.0,54.4625,54.462,54.459,5.50873e-05,1.25e-05,21516306.2,126346048.79594007
HYPE,1786503600,,,,,,,,
HYPE,1786507200,,,,,,,,
HYPE,1786510800,,,,,,,,
HYPE,1786514400,,,,,,,,
HYPE,1786518000,,,,,,,,
HYPE,1786521600,1786525080.0,54.9885,54.9902,54.9905,-2.72774e-05,1.25e-05,21411807.599999998,129246911.33524011
HYPE,1786525200,1786528740.0,55.2955,55.294,55.297,-1.80842e-05,1.25e-05,21411418.68,130861544.48784003
HYPE,1786528800,1786532340.0,55.4945,55.497,55.5105,-0.0002792265,1.25e-05,21386406.880000025,132949574.41214003
HYPE,1786532400,1786535880.0,55.7235,55.724,55.7425,-0.0003318832,1.23719e-05,21347730.380000003,136061905.80485016
HYPE,1786536000,1786539480.0,55.7135,55.713,55.716,-3.23067e-05,1.25e-05,21314389.860000014,143025937.74180052
HYPE,1786539600,1786543140.0,55.9965,56.0137,56.0155,-0.0003213396,1.25e-05,21281012.140000045,154868892.4455698
HYPE,1786543200,1786546740.0,55.8305,55.83,55.815,0.000268745,1.25e-05,21309477.58000001,167324056.8609102
HYPE,1786546800,1786550340.0,56.4875,56.488,56.5005,-0.000203538,1.25e-05,21413672.42000005,161270922.7581301
HYPE,1786550400,1786553940.0,56.5595,56.56,56.5288,0.000534241,1.25e-05,21447967.12000004,162555796.49583054
HYPE,1786554000,1786557480.0,56.7775,56.791,56.783,0.0,1.25e-05,21459841.120000023,164014873.92521998
HYPE,1786557600,1786557960.0,56.7575,56.751,56.743,0.0002414395,1.25e-05,21451226.319999997,162251768.78040004
HYPE,1786561200,,,,,,,,
HYPE,1786564800,,,,,,,,
HYPE,1786568400,,,,,,,,
HYPE,1786572000,,,,,,,,
HYPE,1786575600,,,,,,,,
HYPE,1786579200,,,,,,,,
HYPE,1786582800,,,,,,,,
HYPE,1786586400,,,,,,,,
HYPE,1786590000,,,,,,,,
HYPE,1786593600,,,,,,,,
HYPE,1786597200,,,,,,,,
HYPE,1786600800,,,,,,,,
HYPE,1786604400,1786607880.0,57.3465,57.347,57.361,-0.0002440683,1.25e-05,21695577.94000002,190130710.38440987
HYPE,1786608000,1786611540.0,57.065,57.067,57.09,-0.0004203889,1.25e-05,21668456.800000012,195142030.79401937
HYPE,1786611600,1786615080.0,57.6975,57.698,57.7005,-3.29287e-05,1.25e-05,21854988.259999976,207428474.08554965
HYPE,1786615200,1786618740.0,57.4395,57.44,57.44,0.0,1.25e-05,21843580.600000005,211236084.8418505
HYPE,1786618800,1786622340.0,57.0265,57.025,57.016,0.0001069875,1.25e-05,21918835.260000013,217446065.4835797
HYPE,1786622400,1786625940.0,57.6635,57.664,57.6579,8.84528e-05,1.25e-05,21942344.90000002,213150488.19850984
HYPE,1786626000,1786629540.0,57.6425,57.643,57.648,-8.67333e-05,1.25e-05,21934420.07999999,209916323.80997008
HYPE,1786629600,1786633080.0,58.1735,58.169,58.187,-0.0002234176,1.25e-05,21983990.660000008,200608932.71013936
HYPE,1786633200,1786636740.0,57.803,57.82,57.85,-0.0006741573,1.25e-05,22026403.480000004,205622191.9341398
HYPE,1786636800,1786640280.0,57.4625,57.463,57.4913,-0.0004922484,1.25e-05,21957038.000000015,217264686.72414035
HYPE,1786640400,1786643940.0,57.4445,57.445,57.4865,-0.0007219086,1.25e-05,21962272.140000008,217200183.8673297
HYPE,1786644000,1786647240.0,57.7795,57.779,57.8025,-0.0003892565,1.15003e-05,21955015.080000006,206429442.12614003
HYPE,1786647600,1786651140.0,57.4605,57.465,57.481,-0.0003044484,1.25e-05,21976068.980000027,205692987.25228912
HYPE,1786651200,1786654740.0,57.4495,57.449,57.472,-0.0003827951,1.25e-05,22013880.940000005,212944393.48632976
HYPE,1786654800,1786656540.0,57.4935,57.5,57.5145,-0.0002781907,1.25e-05,22013816.48000005,212854039.06192985
HYPE,1786658400,,,,,,,,
HYPE,1786662000,,,,,,,,
HYPE,1786665600,,,,,,,,
HYPE,1786669200,,,,,,,,
HYPE,1786672800,,,,,,,,
HYPE,1786676400,,,,,,,,
HYPE,1786680000,,,,,,,,
HYPE,1786683600,,,,,,,,
HYPE,1786687200,,,,,,,,
HYPE,1786690800,,,,,,,,
HYPE,1786694400,1786697880.0,56.6235,56.624,56.6565,-0.0004818512,1.5684e-06,21869574.719999995,198789455.41710982
HYPE,1786698000,1786701540.0,56.3845,56.388,56.4155,-0.0004750468,1.25e-05,21871802.760000013,184319424.62576005
HYPE,1786701600,1786705080.0,56.5115,56.512,56.534,-0.0003891464,1.25e-05,21887063.660000026,179049752.94256023
HYPE,1786705200,1786708740.0,56.1615,56.162,56.1909,-0.0005143182,1.25e-05,21870699.70000004,171426081.26129058
HYPE,1786708800,1786712340.0,56.1095,56.106,56.1245,-0.0002583542,6.1238e-06,21928328.18000001,174509852.38453045
HYPE,1786712400,1786715940.0,55.9945,55.996,56.0204,-0.0004534063,9.7371e-06,21907319.719999995,168247759.88973
HYPE,1786716000,1786719480.0,55.4985,55.498,55.523,-0.0004160438,1.25e-05,21957735.780000012,170130821.0732199
HYPE,1786719600,1786723080.0,55.6705,55.695,55.7045,-0.0005942069,1.25e-05,21996207.68000002,158285447.3389101
HYPE,1786723200,1786726740.0,55.9295,55.932,55.946,-0.0002859901,1.25e-05,22012838.180000003,145584050.39900988
HYPE,1786726800,1786730280.0,55.6845,55.691,55.709,-0.0004308101,1.25e-05,22021663.140000008,142205496.3717699
HYPE,1786730400,1786733940.0,55.6365,55.637,55.6415,-8.08749e-05,1.25e-05,22033225.120000042,141622957.7558098
HYPE,1786734000,1786737540.0,55.6735,55.674,55.682,-0.000143673,1.25e-05,22050570.220000025,141944236.54931015
HYPE,1786737600,1786741140.0,55.5025,55.503,55.5065,-6.30557e-05,1.25e-05,22062159.520000026,134201849.27642004
HYPE,1786741200,1786744740.0,56.0075,55.99,55.983,0.0004287016,1.25e-05,22083872.140000027,131422705.48634972
HYPE,1786744800,1786748280.0,56.4035,56.4,56.4,5.31915e-05,1.25e-05,22009257.540000018,137878497.26117003
HYPE,1786748400,1786751940.0,56.4795,56.48,56.4695,0.0001522946,1.25e-05,22011188.66000005,137415495.74779966
